date,gold_close,mm_long,mm_short,mm_net,mm_long_percentile_156w,mm_short_percentile_156w,mm_net_percentile_156w,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,mm_long_velocity_2w,mm_long_velocity_4w,mm_long_velocity_8w,mm_long_velocity_12w,mm_long_velocity_26w,mm_short_velocity_2w,mm_short_velocity_4w,mm_short_velocity_8w,mm_short_velocity_12w,mm_short_velocity_26w,mm_net_velocity_2w,mm_net_velocity_4w,mm_net_velocity_8w,mm_net_velocity_12w,mm_net_velocity_26w
2023-12-19,2038.4000244140625,155697,47421,108276,0.9166666666666666,0.2948717948717949,0.8846153846153846,0.0306400920668616,0.0098588181392431,0.0195568322067793,0.0321012781843355,-0.025641025641025772,0.05128205128205121,0.423076923076923,0.5961538461538461,0.6730769230769231,-0.07692307692307693,-0.37820512820512825,-0.4166666666666667,-0.6282051282051284,0.24358974358974367,-0.019230769230769384,0.26923076923076916,0.5,0.7435897435897436,0.39743589743589747
2023-12-26,2058.199951171875,152801,46347,106454,0.9166666666666666,0.2628205128205128,0.8653846153846154,0.0097134647373759,0.0406511782580791,0.0090699614859386,0.0367721145453925,0.02564102564102555,-0.05769230769230782,0.10256410256410253,0.7628205128205128,0.6987179487179487,-0.17307692307692313,-0.19230769230769235,-0.42307692307692313,-0.6987179487179488,0.14102564102564108,0.07692307692307698,-0.0705128205128206,0.3012820512820513,0.8012820512820513,0.41666666666666674
2024-01-02,2064.39990234375,154384,45235,109149,0.9230769230769232,0.2564102564102564,0.903846153846154,0.0030123172281415,0.0127550420026909,0.0227396097813969,0.0496236786112436,0.0064102564102566095,-0.019230769230769162,0.10897435897435914,0.8141025641025643,0.49358974358974383,-0.03846153846153849,-0.11538461538461542,-0.39743589743589747,-0.7435897435897436,0.10897435897435898,0.019230769230769384,0.0,0.30128205128205143,0.8717948717948719,0.3205128205128206
2024-01-09,2026.4000244140625,134333,45874,88459,0.6987179487179487,0.2692307692307692,0.7307692307692307,-0.0184072271494227,-0.0154503583287457,0.0245727446587604,0.032928929543317,-0.21794871794871795,-0.1923076923076924,0.0064102564102563875,0.5064102564102564,0.23717948717948717,0.006410256410256443,-0.16666666666666669,-0.4615384615384615,-0.6282051282051282,0.09615384615384623,-0.1346153846153847,-0.05769230769230771,0.24999999999999994,0.6025641025641025,0.14743589743589736
2024-01-16,2026.0,130931,47702,83229,0.6410256410256411,0.3269230769230769,0.6730769230769231,-0.0001974064396185,-0.0186009998838664,-0.0060832144159863,0.0133546493871816,-0.28205128205128216,-0.27564102564102555,-0.22435897435897434,0.14743589743589747,-0.1923076923076923,0.07051282051282054,0.03205128205128205,-0.3461538461538462,-0.38461538461538464,0.29487179487179493,-0.23076923076923084,-0.21153846153846145,0.05769230769230771,0.28846153846153855,-0.2692307692307693
2024-01-23,2023.699951171875,111298,50265,61033,0.2948717948717949,0.3782051282051282,0.4423076923076923,-0.0011352659566263,-0.0013324482874343,-0.0167622198126847,-0.0078442910148659,-0.4038461538461538,-0.6217948717948718,-0.6794871794871795,-0.5192307692307692,-0.30769230769230765,0.10897435897435898,0.11538461538461542,-0.07692307692307693,-0.3076923076923077,0.27564102564102566,-0.28846153846153844,-0.42307692307692313,-0.4935897435897437,-0.1217948717948718,-0.3012820512820513
2024-01-30,2031.5,108093,52069,56024,0.2435897435897435,0.4038461538461538,0.391025641025641,0.0038543504552679,0.0027147087857848,-0.0159367873958907,0.0064404260589545,-0.3974358974358976,-0.6794871794871797,-0.6987179487179489,-0.5705128205128206,-0.1923076923076924,0.07692307692307687,0.1474358974358974,0.03205128205128199,-0.25000000000000006,0.1987179487179487,-0.2820512820512821,-0.512820512820513,-0.512820512820513,-0.2115384615384615,-0.1474358974358974
2024-02-06,2034.5,114316,46247,68069,0.3461538461538461,0.2756410256410256,0.5256410256410257,0.0014767413241447,0.0053367836580076,0.0039972243823278,0.0286681918151789,0.05128205128205121,-0.3525641025641026,-0.5448717948717949,-0.3461538461538462,0.04487179487179488,-0.10256410256410259,0.0064102564102563875,-0.1602564102564103,-0.4551282051282051,-0.2820512820512821,0.08333333333333337,-0.20512820512820507,-0.2628205128205128,0.04487179487179488,0.17948717948717957
2024-02-13,1992.9000244140625,100642,66466,34176,0.1666666666666666,0.6923076923076923,0.2051282051282051,-0.0204472723450171,-0.0190007263529103,-0.0163375990058921,-0.0223214283040832,-0.0769230769230769,-0.47435897435897445,-0.75,-0.6987179487179488,-0.12820512820512828,0.2884615384615385,0.36538461538461536,0.3974358974358974,0.019230769230769162,-0.20512820512820518,-0.18589743589743593,-0.46794871794871806,-0.6794871794871795,-0.41025641025641035,0.04487179487179491
2024-02-20,2027.5,98840,48917,49923,0.1474358974358974,0.3461538461538461,0.3397435897435897,0.0173616213367804,-0.0034406488080609,0.0018777728516148,-0.0149159226023668,-0.19871794871794868,-0.14743589743589747,-0.7692307692307692,-0.8269230769230771,-0.04487179487179488,0.07051282051282048,-0.032051282051282104,0.08333333333333331,-0.10897435897435903,-0.5897435897435899,-0.18589743589743596,-0.10256410256410259,-0.5256410256410258,-0.5961538461538463,0.25
2024-02-27,2034.0,103885,47732,56153,0.2051282051282051,0.3269230769230769,0.4038461538461538,0.003205918618989,0.0206231999008688,0.0012306177701206,-0.0147257817195382,0.03846153846153849,-0.03846153846153841,-0.7179487179487182,-0.7371794871794873,-0.2115384615384616,-0.36538461538461536,-0.07692307692307687,0.07051282051282054,-0.04487179487179488,-0.5576923076923077,0.1987179487179487,0.012820512820512775,-0.5000000000000002,-0.5000000000000002,0.1794871794871795
2024-03-05,2133.5,145106,35343,109763,0.8653846153846154,0.0641025641025641,0.9102564102564102,0.0489183874139627,0.0522811344019729,0.0486606045711477,0.052852336308526,0.7179487179487181,0.5192307692307694,0.16666666666666674,-0.02564102564102566,0.44871794871794873,-0.282051282051282,-0.2115384615384615,-0.20512820512820512,-0.3717948717948718,-0.717948717948718,0.5705128205128205,0.3846153846153846,0.17948717948717952,0.1217948717948718,0.6153846153846154
2024-03-12,2160.39990234375,173994,32911,141083,0.9743589743589745,0.0448717948717948,0.9807692307692308,0.0126083441967423,0.0621435114767698,0.084048309437366,0.0663375628547631,0.7692307692307694,0.8076923076923078,0.33333333333333337,0.05769230769230782,0.5897435897435899,-0.2820512820512821,-0.6474358974358975,-0.2820512820512821,-0.25000000000000006,-0.8397435897435898,0.5769230769230771,0.7756410256410258,0.3076923076923077,0.09615384615384626,0.8012820512820513
2024-03-19,2156.300048828125,172588,29692,142896,0.967948717948718,0.0128205128205128,0.9871794871794872,-0.0018977289858128,0.0106866879906843,0.06352653456381,0.0655235958173861,0.10256410256410253,0.8205128205128205,0.6730769230769231,0.05128205128205132,0.5256410256410257,-0.051282051282051294,-0.3333333333333333,-0.3653846153846154,-0.24999999999999997,-0.8333333333333334,0.07692307692307698,0.6474358974358976,0.5448717948717949,0.1217948717948718,0.6987179487179489
2024-03-26,2175.60009765625,163006,27211,135795,0.935897435897436,0.0,0.9615384615384616,0.0089505395311815,0.0070358248470618,0.0696165671859636,0.070932856340758,-0.038461538461538436,0.730769230769231,0.6923076923076925,0.012820512820512775,0.6153846153846155,-0.0448717948717948,-0.3269230769230769,-0.4038461538461538,-0.2564102564102564,-0.9230769230769232,-0.019230769230769273,0.5576923076923077,0.5705128205128205,0.0576923076923076,0.8205128205128206
2024-04-02,2261.0,173073,25993,147080,0.967948717948718,0.0,0.9935897435897436,0.0392534926045233,0.0485553720729987,0.0597609561752987,0.1113295650036865,0.0,0.10256410256410253,0.6217948717948718,0.2692307692307693,0.8141025641025641,-0.0128205128205128,-0.0641025641025641,-0.2756410256410256,-0.2692307692307692,-0.9615384615384616,0.0064102564102563875,0.08333333333333337,0.46794871794871795,0.2628205128205129,0.9294871794871795
2024-04-09,2343.5,174617,32885,141732,0.9743589743589745,0.0641025641025641,0.967948717948718,0.0364882795223353,0.0771740645372405,0.0847528725851221,0.175924517683228,0.038461538461538436,0.0,0.8076923076923078,0.33333333333333337,0.8653846153846155,0.0641025641025641,0.019230769230769294,-0.6282051282051282,-0.26282051282051283,-0.9358974358974359,0.0064102564102563875,-0.012820512820512886,0.7628205128205129,0.2948717948717948,0.9358974358974359
2024-04-16,2390.800048828125,169910,35174,134736,0.9487179487179488,0.0961538461538461,0.9423076923076924,0.0201835070740878,0.0574082480442834,0.1087510989611315,0.1791862139719482,-0.019230769230769162,-0.019230769230769162,0.8012820512820513,0.653846153846154,0.7564102564102565,0.0961538461538461,0.0833333333333333,-0.25,-0.2820512820512821,-0.8012820512820513,-0.05128205128205121,-0.04487179487179482,0.6025641025641026,0.5000000000000001,0.8141025641025642
2024-04-23,2327.699951171875,176400,34261,142139,0.9743589743589745,0.0833333333333333,0.967948717948718,-0.0263928795246508,-0.0067420733211542,0.0699116780144846,0.144395256230027,0.0,0.038461538461538436,0.7692307692307694,0.730769230769231,0.48076923076923084,0.019230769230769204,0.0833333333333333,-0.2435897435897436,-0.3205128205128205,-0.6282051282051283,0.0,0.0064102564102563875,0.5641025641025641,0.5769230769230769,0.5833333333333334
2024-04-30,2291.39990234375,171853,36826,135027,0.9423076923076924,0.1474358974358974,0.935897435897436,-0.0155948144475621,-0.0415761019132892,0.0134453349596417,0.0740097972082258,-0.0064102564102563875,-0.02564102564102555,0.07692307692307698,0.5961538461538463,0.1282051282051283,0.05128205128205131,0.1474358974358974,0.08333333333333331,-0.1282051282051282,-0.5384615384615385,-0.0064102564102563875,-0.0576923076923076,0.025641025641025772,0.41025641025641035,0.3717948717948719
2024-05-07,2315.199951171875,164780,38681,126099,0.903846153846154,0.2051282051282051,0.9166666666666666,0.010386684927315,-0.0053701079444139,-0.0120759756040644,0.0716534233593453,-0.07051282051282048,-0.07051282051282048,-0.07051282051282048,0.7371794871794873,0.08974358974358987,0.12179487179487179,0.141025641025641,0.1602564102564103,-0.4871794871794872,-0.4487179487179488,-0.05128205128205132,-0.05128205128205132,-0.06410256410256421,0.7115384615384616,0.3141025641025641
2024-05-14,2353.39990234375,171868,41433,130435,0.9423076923076924,0.2371794871794871,0.9230769230769232,0.0164996337152389,0.0270576951393701,-0.0156433602645721,0.0914065060763422,0.0,-0.0064102564102563875,-0.02564102564102555,0.7948717948717949,0.2500000000000001,0.08974358974358967,0.14102564102564097,0.22435897435897428,-0.108974358974359,-0.4935897435897436,-0.012820512820512775,-0.019230769230769162,-0.06410256410256399,0.5833333333333335,0.44230769230769246
2024-05-21,2421.699951171875,190605,42082,148523,1.0,0.2564102564102564,0.9935897435897436,0.0290218626932485,0.0460003465126601,0.0403832117419926,0.1131181478529743,0.09615384615384603,0.02564102564102555,0.06410256410256399,0.7948717948717949,0.13461538461538458,0.051282051282051294,0.17307692307692307,0.2564102564102564,-0.07051282051282054,-0.41666666666666674,0.07692307692307698,0.02564102564102566,0.03205128205128205,0.5897435897435899,0.3782051282051282
2024-05-28,2355.199951171875,174444,25616,148828,0.9551282051282052,0.0,1.0,-0.0274600492797715,0.0007648716337296,0.027843262436586,0.0416629593860571,0.012820512820512775,0.012820512820512775,-0.012820512820512775,0.08974358974358976,-0.019230769230769273,-0.2371794871794871,-0.1474358974358974,0.0,-0.0641025641025641,-0.4551282051282051,0.07692307692307676,0.06410256410256399,0.0064102564102563875,0.08974358974358976,0.06410256410256399
2024-06-04,2325.5,172560,20261,152299,0.9294871794871796,0.0,1.0,-0.0126103735511277,-0.0397241413517489,0.0044488808938127,-0.0076808192873906,-0.07051282051282037,0.02564102564102566,-0.04487179487179482,-0.04487179487179482,-0.012820512820512775,-0.2564102564102564,-0.2051282051282051,-0.0641025641025641,-0.0448717948717948,-0.3717948717948718,0.0064102564102563875,0.08333333333333337,0.03205128205128205,0.019230769230769162,0.09615384615384603
2024-06-11,2307.5,168424,15459,152965,0.8974358974358975,0.0,1.0,-0.0077402709094818,-0.020253036753054,-0.0195036560926336,-0.0348419136384723,-0.05769230769230771,-0.044871794871794934,-0.05128205128205132,-0.07051282051282048,0.0064102564102563875,0.0,-0.2371794871794871,-0.0961538461538461,-0.0128205128205128,-0.4358974358974359,0.0,0.07692307692307676,0.0576923076923076,0.012820512820512775,0.21153846153846156
2024-06-18,2330.39990234375,177639,17018,160621,0.967948717948718,0.0064102564102564,1.0,0.0099241180254605,0.0021070317539237,-0.0377008096250505,0.0011599223390093,0.038461538461538325,-0.03205128205128205,-0.0064102564102564985,0.03205128205128194,0.05128205128205132,0.0064102564102564,-0.25,-0.0769230769230769,0.0064102564102564,-0.2884615384615385,0.0,0.0064102564102563875,0.03205128205128205,0.038461538461538436,0.11538461538461542
2024-06-25,2316.60009765625,174756,16554,158202,0.9551282051282052,0.0064102564102564,0.9935897435897436,-0.0059216466125068,0.0039437042930661,-0.0163892044479785,0.0109977290680356,0.05769230769230771,0.0,0.012820512820512775,-0.012820512820512775,0.03846153846153855,0.0064102564102564,0.0064102564102564,-0.14102564102564102,0.0064102564102564,-0.2564102564102564,-0.0064102564102563875,-0.0064102564102563875,0.0576923076923076,0.0,0.1282051282051282
2024-07-02,2323.0,167688,16873,150815,0.8717948717948718,0.0128205128205128,0.9743589743589745,0.0027626271578875,-0.0031753787563704,-0.0010750376263168,0.00336906055314,-0.09615384615384615,-0.05769230769230782,-0.03205128205128216,-0.10256410256410264,-0.05128205128205143,0.0064102564102564,0.0128205128205128,-0.1923076923076923,-0.051282051282051294,-0.24358974358974358,-0.02564102564102555,-0.02564102564102555,0.05769230769230782,0.0064102564102564985,0.07051282051282048
2024-07-09,2360.10009765625,181982,24515,157467,0.9743589743589745,0.032051282051282,0.9871794871794872,0.0159707695463839,0.0187775179859526,0.022795275257313,0.0028470279555239,0.019230769230769273,0.07692307692307698,0.03205128205128205,0.02564102564102566,0.27564102564102577,0.0256410256410256,0.032051282051282,-0.2051282051282051,-0.0641025641025641,-0.23717948717948723,-0.0064102564102563875,-0.012820512820512775,0.06410256410256399,0.04487179487179482,0.2564102564102565
2024-07-16,2462.39990234375,216502,31970,184532,1.0,0.0897435897435897,1.0,0.0433455363986854,0.0600085675177572,0.0566426388308907,0.0168063558626163,0.1282051282051282,0.03205128205128205,0.0,0.02564102564102555,0.3589743589743589,0.0769230769230769,0.0833333333333333,-0.16666666666666669,0.006410256410256401,-0.23717948717948723,0.02564102564102555,0.0,0.0064102564102563875,0.03205128205128205,0.32692307692307687
2024-07-23,2404.60009765625,197802,34942,162860,0.9935897435897436,0.1538461538461538,0.9935897435897436,-0.0234729560509181,0.0188551324768775,0.0379867030520422,0.0209749267614391,0.019230769230769162,0.038461538461538436,0.038461538461538436,0.05128205128205121,0.6987179487179487,0.1217948717948718,0.1474358974358974,0.1538461538461538,0.0064102564102563875,-0.2243589743589744,0.0064102564102563875,0.0,-0.0064102564102563875,0.0576923076923076,0.5512820512820513
2024-07-30,2405.0,185586,33222,152364,0.9743589743589745,0.1346153846153846,0.9615384615384616,0.0001663072143014,-0.023310552558549,0.0352991820921222,0.0341861965168781,-0.02564102564102555,0.10256410256410264,0.04487179487179482,0.07051282051282048,0.730769230769231,0.04487179487179491,0.1217948717948718,0.1346153846153846,-0.07051282051282048,-0.26923076923076916,-0.038461538461538436,-0.012820512820512886,-0.038461538461538436,0.044871794871794934,0.5705128205128205
2024-08-06,2389.10009765625,180303,29517,150786,0.9423076923076924,0.0705128205128205,0.9423076923076924,-0.0066111860057173,-0.0064459782793436,0.0122876144231336,0.0353629892334776,-0.05128205128205121,-0.03205128205128205,0.044871794871794934,0.0,0.5961538461538463,-0.0833333333333333,0.0384615384615385,0.0705128205128205,-0.16666666666666657,-0.20512820512820512,-0.05128205128205121,-0.04487179487179482,-0.0576923076923076,0.019230769230769162,0.41666666666666674
2024-08-13,2466.699951171875,203844,25929,177915,0.9935897435897436,0.0448717948717948,0.9935897435897436,0.0324807878881892,0.0256548653521309,0.0017462837064086,0.0584878366545775,0.019230769230769162,-0.0064102564102563875,0.02564102564102566,-0.0064102564102563875,0.826923076923077,-0.08974358974358981,-0.0448717948717949,0.0384615384615384,-0.2115384615384616,-0.6474358974358975,0.03205128205128205,-0.0064102564102563875,-0.0064102564102563875,0.0,0.7884615384615385
2024-08-20,2511.300048828125,222142,28837,193305,1.0,0.0705128205128205,1.0,0.0180808766931954,0.051148945702089,0.0443732624297381,0.0840455594251492,0.0576923076923076,0.0064102564102563875,0.04487179487179482,0.04487179487179482,0.8525641025641026,0.0,-0.0833333333333333,0.0641025641025641,0.0705128205128205,-0.2756410256410256,0.0576923076923076,0.0064102564102563875,0.0064102564102563875,0.0,0.6602564102564104
